source_file,source_sheet,row_index,raw_description,normalized_description,manufacturer,mpn,qty,family,subfamily,extracted_features,identification_confidence,identification_status,matched_reference,selected_method,status,lambda_value,unit_lambda_value,fit,mtbf,assumptions,comment,ref_designator,assumptions_json,extracted_features_json
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,15,CAP CER 0603 16V 10uF X6S +/-20%,cap cer 0603 16v 10uf x6s +/-20%,Samsung,CL10X106MO8NRN,36,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0603 16v 10uf x6s +/-20%', 'capacitance_f': 9.999999999999999e-06, 'rated_voltage_v': 16.0, 'tolerance_pct': 20.0, 'package': '0603', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,1.5551999999999998e-07,4.319999999999999e-09,155.51999999999998,6430041.152263375,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C136,C159,C160,C162,C205,C217,C219,C241,C287,C323,C404,C430,C431,C867,C870,C900,C901,C961,C962,C1106,C1107,C1108,C1109,C1209,C1210,C1214,C1215,C1245,C1424,C1427,C1432,C1433,C1448,C1449,C1451,C1452","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0603 16v 10uf x6s +/-20%', 'capacitance_f': 9.999999999999999e-06, 'rated_voltage_v': 16.0, 'tolerance_pct': 20.0, 'package': '0603', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,16,CAP CER 1206 25V 22uF X6S +/-10%,cap cer 1206 25v 22uf x6s +/-10%,Samsung,CL31X226KAHN3NE,4,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 1206 25v 22uf x6s +/-10%', 'capacitance_f': 2.2e-05, 'rated_voltage_v': 25.0, 'tolerance_pct': 10.0, 'package': '1206', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,1.7279999999999997e-08,4.319999999999999e-09,17.279999999999998,57870370.37037038,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C139,C140,C243,C246","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 1206 25v 22uf x6s +/-10%', 'capacitance_f': 2.2e-05, 'rated_voltage_v': 25.0, 'tolerance_pct': 10.0, 'package': '1206', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,17,CAP CER 0805 25V 10uF X6S +/-10%,cap cer 0805 25v 10uf x6s +/-10%,Samsung,CL21X106KAYNNNE,1,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0805 25v 10uf x6s +/-10%', 'capacitance_f': 9.999999999999999e-06, 'rated_voltage_v': 25.0, 'tolerance_pct': 10.0, 'package': '0805', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,4.319999999999999e-09,4.319999999999999e-09,4.319999999999999,231481481.48148152,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,C141,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0805 25v 10uf x6s +/-10%', 'capacitance_f': 9.999999999999999e-06, 'rated_voltage_v': 25.0, 'tolerance_pct': 10.0, 'package': '0805', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,18,CAP CER 0201 10V 2.2uF X5R +/-20%,cap cer 0201 10v 2.2uf x5r +/-20%,Samsung,CL03A225MP3CRNC,16,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0201 10v 2.2uf x5r +/-20%', 'capacitance_f': 2.2e-06, 'rated_voltage_v': 10.0, 'tolerance_pct': 20.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,6.911999999999999e-08,4.319999999999999e-09,69.11999999999999,14467592.592592595,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C145,C146,C149,C150,C1131,C1132,C1133,C1135,C1138,C1139,C1140,C1141,C1143,C1148,C1149,C1151","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0201 10v 2.2uf x5r +/-20%', 'capacitance_f': 2.2e-06, 'rated_voltage_v': 10.0, 'tolerance_pct': 20.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,19,CAP CER 0201 16V 0.047uF X6S +/-20%,cap cer 0201 16v 0.047uf x6s +/-20%,TDK,C0603X6S1C473M030BC,9,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0201 16v 0.047uf x6s +/-20%', 'capacitance_f': 4.7e-08, 'rated_voltage_v': 16.0, 'tolerance_pct': 20.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,3.8879999999999995e-08,4.319999999999999e-09,38.879999999999995,25720164.6090535,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C152,C171,C194,C197,C198,C281,C891,C892,C1187","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0201 16v 0.047uf x6s +/-20%', 'capacitance_f': 4.7e-08, 'rated_voltage_v': 16.0, 'tolerance_pct': 20.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,20,"CAP CER, 0402, 100pF, 50V, C0G, +/-5%",cap cer 0402 100pf 50v c0g +/-5%,Samsung,CL05C101JB5NNNC,1,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0402 100pf 50v c0g +/-5%', 'capacitance_f': 1e-10, 'rated_voltage_v': 50.0, 'tolerance_pct': 5.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,4.319999999999999e-09,4.319999999999999e-09,4.319999999999999,231481481.48148152,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,C163,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0402 100pf 50v c0g +/-5%', 'capacitance_f': 1e-10, 'rated_voltage_v': 50.0, 'tolerance_pct': 5.0, 'package': '0402', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,21,"CAP TANT POLY, 100uF, 6.3V, 45mOhm, +/-20%, 1206 SMD",cap tant poly 100uf 6.3v 45mohm +/-20% 1206 smd,Vishay,T55A107M6R3C0045,6,resistor,fixed_resistor,"{'source_text': 'cap tant poly 100uf 6.3v 45mohm +/-20% 1206 smd', 'capacitance_f': 9.999999999999999e-05, 'resistance_ohm': 45000000.0, 'rated_voltage_v': 6.3, 'tolerance_pct': 20.0, 'package': '1206', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,1.728e-08,2.88e-09,17.28,57870370.37037037,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"C166,C168,C169,C170,C426,C438","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'cap tant poly 100uf 6.3v 45mohm +/-20% 1206 smd', 'capacitance_f': 9.999999999999999e-05, 'resistance_ohm': 45000000.0, 'rated_voltage_v': 6.3, 'tolerance_pct': 20.0, 'package': '1206', 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,22,CAP CER 0201 10V 0.1uF X6S +/-10%,cap cer 0201 10v 0.1uf x6s +/-10%,Walsin,0201S104K100CT,3,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0201 10v 0.1uf x6s +/-10%', 'capacitance_f': 1e-07, 'rated_voltage_v': 10.0, 'tolerance_pct': 10.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,1.2959999999999998e-08,4.319999999999999e-09,12.959999999999999,77160493.8271605,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C172,C1263,C1264","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0201 10v 0.1uf x6s +/-10%', 'capacitance_f': 1e-07, 'rated_voltage_v': 10.0, 'tolerance_pct': 10.0, 'package': '0201', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,23,CAP CER 0805 16 V 22 uF X6S В±20%,cap cer 0805 16 v 22 uf x6s в+/-20%,TDK,C2012X6S1C226M125AC,9,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 0805 16 v 22 uf x6s в+/-20%', 'capacitance_f': 2.2e-05, 'rated_voltage_v': 16.0, 'tolerance_pct': 20.0, 'package': '0805', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,3.8879999999999995e-08,4.319999999999999e-09,38.879999999999995,25720164.6090535,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C176,C251,C280,C427,C428,C429,C436,C437,C926","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 0805 16 v 22 uf x6s в+/-20%', 'capacitance_f': 2.2e-05, 'rated_voltage_v': 16.0, 'tolerance_pct': 20.0, 'package': '0805', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,24,"CAP Tantal Organic Polymer, 2917, 1500uF, 2.5V, 5mOhm, +/-20%",cap tantal organic polymer 2917 1500uf 2.5v 5mohm +/-20%,Kemet,T530X158M2R5ATE005,3,resistor,fixed_resistor,"{'source_text': 'cap tantal organic polymer 2917 1500uf 2.5v 5mohm +/-20%', 'capacitance_f': 0.0015, 'resistance_ohm': 5000000.0, 'rated_voltage_v': 2.5, 'tolerance_pct': 20.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.97,calculated,bom_bootstrap,part_stress,calculated,8.64e-09,2.88e-09,8.64,115740740.74074075,"{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}",catalog match by MPN (bom_bootstrap); simplified part stress method,"C181,C1092,C1295","{'base_fit_per_part': 2.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'power_ratio': None}","{'source_text': 'cap tantal organic polymer 2917 1500uf 2.5v 5mohm +/-20%', 'capacitance_f': 0.0015, 'resistance_ohm': 5000000.0, 'rated_voltage_v': 2.5, 'tolerance_pct': 20.0, 'is_ceramic': False, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
Свод BOM по 109 (1) (1) (1).xlsx,SBC_35_2C3_1_E1E001CPU1E,25,CAP CER 1210 16V 47uF X7R +/-10%,cap cer 1210 16v 47uf x7r +/-10%,Samwha,CS3225X7R476K160NRL,6,capacitor,ceramic_capacitor,"{'source_text': 'cap cer 1210 16v 47uf x7r +/-10%', 'capacitance_f': 4.7e-05, 'rated_voltage_v': 16.0, 'tolerance_pct': 10.0, 'package': '1210', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}",0.95,calculated,,part_stress,calculated,2.5919999999999997e-08,4.319999999999999e-09,25.919999999999998,38580246.91358025,"{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}",simplified part stress method,"C185,C187,C244,C245,C269,C270","{'base_fit_per_part': 3.0, 'temp_mult': 1.0, 'extra_mult': 1.0, 'quality': 'commercial', 'environment': 'ground_fixed', 'operating_temp_c': None, 'voltage_ratio': None}","{'source_text': 'cap cer 1210 16v 47uf x7r +/-10%', 'capacitance_f': 4.7e-05, 'rated_voltage_v': 16.0, 'tolerance_pct': 10.0, 'package': '1210', 'is_ceramic': True, 'is_electrolytic': False, 'is_ferrite': False, 'is_mica': False, 'is_schottky': False, 'is_mosfet': False, 'is_bjt': False, 'is_zener': False, 'is_tvs': False, 'is_op_amp': False, 'is_microcontroller': False, 'is_memory': False, 'is_connector': False, 'is_crystal': False, 'is_relay': False, 'is_fuse': False, 'is_diode': False, 'is_transceiver': False, 'is_sensor': False, 'is_transformer': False, 'is_logic_ic': False, 'is_power_ic': False}"
